//pathway	mean_value	median_value	trimedmean_value	sd_value
06to45	0.0	0.0	0.0	0.0
06to46	0.0	0.0	0.0	0.0
06to47	0.1	0.0	0.0	0.4472135954999579
06to48	0.0	0.0	0.0	0.0
06to49	74.2	0.0	15.8125	192.42102959806383
06to50	0.1	0.0	0.0	0.4472135954999579
06to51	0.0	0.0	0.0	0.0
06to52	0.0	0.0	0.0	0.0
06to53	0.0	0.0	0.0	0.0
06to54	0.2	0.0	0.0	0.6958523739384593
06to55	0.0	0.0	0.0	0.0
06to56	0.0	0.0	0.0	0.0
06to57	0.0	0.0	0.0	0.0
06to58	0.0	0.0	0.0	0.0
06to59	0.0	0.0	0.0	0.0
06to60	0.0	0.0	0.0	0.0
06to61	0.0	0.0	0.0	0.0
06to62	0.0	0.0	0.0	0.0
06to63	0.0	0.0	0.0	0.0
06to64	0.45	0.0	0.0	2.0124611797498106
06to65	0.0	0.0	0.0	0.0
06to66	0.0	0.0	0.0	0.0
06to67	0.0	0.0	0.0	0.0
06to68	0.0	0.0	0.0	0.0
06to69	0.0	0.0	0.0	0.0
06to70	0.0	0.0	0.0	0.0
06to71	0.0	0.0	0.0	0.0
06to72	0.0	0.0	0.0	0.0
06to73	0.95	0.0	0.0	4.2485291572496005
06to74	0.0	0.0	0.0	0.0
06to75	1.8	0.0	0.0	8.049844718999243
06to76	0.1	0.0	0.0	0.4472135954999579
06to77	0.2	0.0	0.0	0.6958523739384593
06to78	2.7	0.0	0.25	9.25145792209047
06to79	0.0	0.0	0.0	0.0
06to80	0.0	0.0	0.0	0.0
06to81	0.0	0.0	0.0	0.0
06to82	0.0	0.0	0.0	0.0
06to83	0.25	0.0	0.0625	0.7163503994113789
07to08	5869.5	4790.0	5234.125	4656.263755189856
07to09	3135.35	2440.5	2702.3125	3087.1185385489543
07to10	502.6	94.0	402.6875	656.4255198862204
07to11	0.0	0.0	0.0	0.0
07to12	1022.95	166.5	792.4375	1447.5838117723144
07to13	992.4	667.0	858.9375	1094.42320304735
07to14	0.0	0.0	0.0	0.0
07to15	8.0	0.0	0.0	35.77708763999664
07to16	34.35	0.0	0.9375	147.98942885433263
